sn,log_hm,z,zerr,mB,mBerr,x1,x1err,x2,x2err,cov_mB_x1,cov_mB_x2,cov_x1_x2,is_log_mass_g_10
15453,8.989,0.173734,0.0,20.566210791394443,0.0399388556272149,1.2243542021521263,0.2636797574014152,-0.0011828269985209,0.0334483087882974,0.0055113246987696,0.001053673751408,0.0024553005219225,0.0
15466,10.622,0.244357,0.0,21.32077024350164,0.0598959578152374,-0.4113871637912777,0.7171326300323204,0.0213671111096115,0.0504509068378202,0.0275896133641009,0.0019864792267748,0.0112612050864875,1.0
15508,9.964,0.133526,0.0,19.60241296096539,0.0271224615380653,0.8873330753500484,0.1065019920117913,-0.053064284441511,0.0224148636664971,0.0006381817240758,0.0004830138910438,0.0002861313861552,0.0
15648,11.339,0.173827,0.0,21.03400262481349,0.0634933353189599,-1.182241155039515,0.4855291152536455,0.1338698772360297,0.0489154650174993,0.0213392788377289,0.0024310438750238,0.0098633935095203,1.0
15872,9.66,0.20548,0.0,20.54667606280868,0.043029741422378,0.8122418983321882,0.3090897855218099,-0.1037368280115352,0.0351960501315069,0.0082981090222136,0.0011709423023226,0.0037357086543059,0.0
16069,10.837,0.126879,0.0,20.10410371583141,0.0342300335383375,0.8819898385292574,0.2207847261845574,0.1577762998207238,0.0281207748612957,0.0026829229393646,0.0008239503665164,0.0016075292796979,1.0
16100,9.661,0.193921,0.0,21.050348088786837,0.0506155505504056,-0.4719457400730797,0.4054180766273672,0.0513999700859392,0.0418119910903643,0.0134177376068319,0.0016842454183792,0.0074861645173183,0.0
16276,9.288,0.191763,0.0,20.72824736868232,0.0396668794943392,-0.1372410248381311,0.6871291808023826,-0.0272308479770249,0.0364764040973017,0.0136709264770318,0.0011103396557481,0.0083229235154612,0.0
16350,10.79,0.236836,0.0,21.1435207919748,0.0450040391880886,-0.2152872632167225,0.906976291234158,-0.0823554527165704,0.0451917134873782,0.0197000181166614,0.001358635537687,0.0121987114886389,1.0
17186,10.769,0.078487,0.0,19.23547182220297,0.0331805050525057,0.6477386461432909,0.1500786424599251,0.1140054566883579,0.0240767095518527,0.0019452029239847,0.0006178300573991,9.134689679195766e-05,1.0
17208,8.77,0.138637,0.0,19.96021939095981,0.0570373993128617,0.9966646737621122,0.4556694434888467,-0.0767284656035287,0.0338328859761952,-0.0124761123026411,0.0013661354395511,-0.0010085641678579,0.0
17253,10.968,0.156887,0.0,19.934364299135567,0.374400630447226,0.15297263196422,0.487112195542509,-0.1422502366474983,0.1756343795729251,-0.0130214441322537,0.0643032290137494,-0.0068796949950397,1.0
17280,10.934,0.130452,0.0,19.513617498486123,0.1491783116636496,-0.7907256985296013,0.3024076623632886,-0.2676446395746557,0.0769773238124585,0.0098052553717755,0.010749840571668,0.0045810998729432,1.0
17332,10.604,0.182025,0.0,20.700492204045325,0.0429385467113558,0.1674075948436418,0.350084473538601,0.04171957968222,0.0355847472000129,0.0070718649838708,0.0010631663974804,0.0005797694465616,1.0
17340,11.443,0.256246,0.0,21.32898205328561,0.0557361142728944,0.2555725174666774,0.6234225487309735,0.0280128911152616,0.0479312907031731,0.0227605125060259,0.0016398394452587,0.0082817720651466,1.0
17605,10.839,0.145333,0.0,20.025679317165046,0.0488934148041832,1.4137213269704365,0.4662849386606488,-0.0064184085592496,0.0381192710390818,0.0034894930938314,0.0014603757101582,0.0010834362561535,1.0
17629,11.199,0.13639,0.0,20.052114938732814,0.035005426468163,-0.3290914140346883,0.1513608884854313,0.0611385902040086,0.0276251099033385,0.0022831690047561,0.0007714956007272,0.0007142178008621,1.0
18415,10.989,0.1294,0.0,19.85972776575818,0.0364147008708762,-1.5606928110978702,0.209483420455265,-0.0879323621566263,0.0304181319813891,0.0018037049789676,0.0008794334934525,0.0007672210859646,1.0
18463,10.244,0.266866,0.0,21.3095012922926,0.0574235628057745,0.923537593694554,0.5388537745802883,-0.0318902821700155,0.055045139099135,0.0210476164981676,0.0018726854567543,0.0102285428384423,1.0
18612,11.123,0.113643,0.0,19.65038276663081,0.0283809740348347,-0.6932156200014816,0.1341593054666393,0.0459888511541005,0.0232184478839784,0.0004915102932114,0.0005351245197001,0.0001116784249489,1.0
18650,8.906,0.112425,0.0,19.400155614605435,0.0275635075387107,0.8771496415699178,0.1159615376378155,-0.0494176481708043,0.0219484048825882,0.0007790302193228,0.0004827192266128,0.0002501957354416,0.0
18740,10.663,0.153167,0.0,20.14278712521518,0.0323516072594555,-0.0178370813971865,0.1243054595257591,0.0083057904797715,0.0274848255968402,0.0009043674531768,0.0007512333968367,0.000395544670039,1.0
18787,11.072,0.189141,0.0,21.213402315807365,0.0423849898864739,0.6935268262802243,0.6548667617676213,0.0620221806324201,0.0370181025809782,0.0144729418835151,0.0011926192959851,0.0072500287575037,1.0
18807,10.998,0.176245,0.0,20.578186381193788,0.0355182928991025,0.5005062448429844,0.2519096404787642,-0.0216582813049384,0.0314495113526953,0.0030914548955579,0.0008834093299497,0.0013647065354162,1.0
19008,10.401,0.217566,0.0,21.076618997324104,0.052376493668512,1.0505713486255512,0.4326928598988498,0.0826599002916474,0.0423345517298137,0.0146002037645004,0.0016211327101392,0.0059634034433261,1.0
19101,5.0,0.185631,0.0,20.75357926581021,0.0390118922799759,-0.2389806047483959,0.2199362707969345,0.0389042395694214,0.0331150063928897,0.0039965487240256,0.0009930915417694,0.0016689661124843,0.0
19543,8.801,0.121642,0.0,19.94246734162059,0.0303401710030841,-0.8252251410779752,0.1420822042167506,-0.0205576236072198,0.0249600152546144,0.0011584261222243,0.00061995041511,0.0005636676441835,0.0
19616,11.04,0.164548,0.0,20.2461267781187,0.0364969614600441,0.1951709620600406,0.1978221276815825,-0.0128977345168754,0.0302800578909491,0.0032521690207167,0.0009331838454895,0.0016815183463694,1.0
19658,8.996,0.198625,0.0,20.712397482877726,0.0436496417649898,0.1751753005586876,0.3208394775325655,-0.0768752293447169,0.0369110397365379,0.0085925639057101,0.0012346622516472,0.004174021541554,0.0
19702,9.896,0.268214,0.0,21.603216735119037,0.065947076297751,-0.6653425335890907,0.7883382444827896,-0.0471819997866915,0.0555912879330412,0.0366512709292187,0.0019471410635948,0.0142418069571611,0.0
19757,10.395,0.401275,0.0,21.994529007248936,0.0884160572086227,1.3075380836247052,1.2772471912979018,-0.0412489746374531,0.0806892139193539,0.088048748734191,0.0018893222005772,0.0466971859044734,1.0
19940,5.0,0.145815,0.0,19.79648370671015,0.0287203686303718,0.908178466445516,0.1992547103323468,-0.004094390925826,0.0246806175939758,0.0013393693635401,0.0005763828213261,0.0009916977574806,0.0
20064,11.381,0.10351,0.0,19.25517576089404,0.0291269888684848,0.8775213750828651,0.1776414676106839,0.0594963446236957,0.0236706142931191,0.0016090820218165,0.0005682099783741,0.0007321857420449,1.0
20144,9.641,0.218648,0.0,20.76561254431573,0.0366334194280699,0.2938505006710932,0.5463753776597743,-0.0956801546317043,0.0337380062744981,0.0085288442698077,0.0008705108685786,0.004498755974038,0.0
