sn,log_hm,z,zerr,mB,mBerr,x1,x1err,x2,x2err,cov_mB_x1,cov_mB_x2,cov_x1_x2,is_log_mass_g_10
300179,10.324,0.1792,0.001,20.424246218386777,0.0200072582381675,-0.4504990640011009,0.8856436621799805,-0.851889232849424,0.8511048013879404,0.0071465970273653,0.0119650942106807,0.5726394851911364,1.0
310039,9.953,0.1717,0.001,20.53965474449874,0.0158971716229459,-3.1973613719505503,0.4227430936731604,-0.7216618994434106,0.3505940530738858,-0.00206438246139,0.0023062250666146,0.0959154030866886,0.0
310051,10.435,0.2708,0.001,21.675435530918755,0.0354056608276182,-0.4450551073935451,1.085098593281372,1.9676632167459605,1.300114227416117,-0.0027200771079076,0.0251834069612323,0.9540460129744948,1.0
310090,11.639,0.3473,0.001,22.50731453797244,0.0577442543752738,-0.9049147918629472,2.52884582610856,1.9168683865580656,3.326775153211313,0.0051038121172442,0.0898657094542652,7.033171605319425,1.0
310146,9.3245,0.4796,0.01,22.400359417069357,0.0330988222246861,-0.8430137681383165,1.7933471389523836,-1.6678282134019664,1.2751797986298434,0.0248790755280686,0.0207301743523902,1.8767603855555928,0.0
310188,11.264,0.3192,0.01,21.90907020515056,0.0247301444604511,-3.034019549044832,0.954400547208252,-2.9536511558825618,0.9991160053097976,-0.002127740516094,0.0088165767878883,0.7953383293204663,1.0
310260,8.7967,0.5192,0.01,22.8536701673767,0.0394352421371946,1.9609842345567412,2.0075390676641502,-0.0970859513248904,1.7694041609774815,0.0348137907243891,0.0444704650155637,2.9501314159234613,0.0
320099,10.7107,0.3802,0.001,22.03173633777761,0.0301075059920983,0.8460134021995854,1.3887678782868191,0.3834024599651037,1.7400995821356926,-0.0246213652997159,-0.0193010820088768,2.204100654358024,1.0
330083,8.78,0.2236,0.001,20.746562820656955,0.0335940598116205,0.0257114515332517,0.807720962037865,-0.5441254692221127,0.9527850582074175,-0.0041531076156429,0.0132371711089998,0.6335299993371117,0.0
340229,10.425,0.1412,0.001,20.28983598551361,0.0795877166000663,-2.306027505749314,1.113512028554276,0.3726828297737626,1.6527108292047632,0.020845333069643,0.0914952441024302,1.5254957198756054,1.0
350027,11.059,0.3055,0.001,21.91356317163357,0.0311842477588933,-1.7775273011616466,1.0051229575253136,-1.2431707827645326,0.9966717142524956,0.012773860931245,0.0229803655087102,0.7929827880610552,1.0
350050,10.504,0.4045,0.001,22.176666048501232,0.0319625735696459,-1.605017723437655,2.0930962169648075,-1.7756755185633009,1.3803183310643192,-0.0004689998575794,0.0061116943015316,2.114187089726001,1.0
350080,11.229,0.2856,0.001,21.41666403129953,0.0480710246676644,2.401831228409581,1.297333285110548,0.6268639370824922,1.2464246092210527,-0.0253969184362341,0.0162042185395825,1.1409635090982226,1.0
350192,8.553,0.3012,0.01,21.65650129625763,0.0236816327729709,0.5124117373483593,0.6940029646609621,0.915558842395257,0.7710474281319306,-0.0019167749825672,0.0095080824972859,0.3626268210461807,0.0
350235,10.127,0.2637,0.001,21.427971341174768,0.0720465182038676,0.8672832850339495,1.027668043443713,0.476937161373224,0.6686030476412836,-0.0036991594756597,0.0258731048359128,0.4296787749621201,1.0
350630,11.149,0.3051,0.001,21.602128747440272,0.0239997726999026,0.2671820406914271,0.6639943674984705,0.5103039881215187,0.7774370882561663,0.0006797138848333,0.0114314742906015,0.3596823717612797,1.0
360139,11.022,0.3857,0.001,22.14102249286656,0.0341820809611868,-0.4188420455011814,1.717373789982126,-1.458305919748992,2.049300801031261,-0.0374407961638468,-0.0273378054856902,3.251430483501165,1.0
360145,9.911,0.1985,0.001,20.74132891061305,0.0214497072012599,-0.3185489934764363,0.761562301050698,-0.5909030611451721,0.7368332715136756,-0.0026884471658642,0.0047605843223363,0.4789613005620482,0.0
370344,9.538,0.3312,0.001,21.85552826607932,0.028592046008924,0.3016971854386981,1.194251862270606,-0.2739657560094748,1.1189220402771891,-0.0099315647058714,0.0053412962820266,1.1123517963367588,0.0
370498,11.611,0.2607,0.01,21.172151083255606,0.0232571705613365,-0.2628588675930448,0.4954796410439434,-1.232708516175152,0.4175661278353951,-0.005826282289706,0.0032392529064118,0.1062444799773886,1.0
370566,9.745,0.0713,0.001,18.37943750673142,0.0048275448400644,-1.2912940968275313,0.2220127443741451,-0.6171712542896687,0.2092465951823986,0.0001129301883831,0.0002348703007932,0.0411474576909815,0.0
370595,10.324,0.1812,0.01,20.38975041413705,0.0188406889636795,-1.1888381392360927,0.2865044286808153,-1.360490932285563,0.2871492650701294,-0.0014451939585693,0.0037249495196745,0.0350164355020684,1.0
390259,8.793,0.1221,0.001,19.64735567445878,0.0273808259372203,-1.2178624502478304,0.2595453880163769,-0.0373969670504564,0.1770331733241063,0.0005437695554434,0.0029594639730689,0.0331062310093636,0.0
390449,5.0,0.2501,0.01,21.260845400911816,0.0207666182056584,-0.5086189638864844,0.327347772753858,0.0367795616287879,0.3522571678519974,-0.002282215390204,0.004669517153807,0.036597386331491,0.0
420196,10.315,0.2988,0.01,22.046171842536754,0.0514721533658102,-0.4189695434956282,2.6209688333381704,-0.2131555575307218,2.5251693360966616,-0.0192604547441585,0.0170467207757127,5.6016479275261775,1.0
420414,11.004,0.2928,0.001,21.780952967988547,0.0461362153201055,-0.6447109999145894,2.079365784672313,1.9238180438604915,2.2240642999222944,-0.0268190339475197,0.0030818751553742,3.880846719452669,1.0
440005,11.388,0.3056,0.001,22.128076487630487,0.0651738362195837,-0.7327848294287107,1.2262594104624374,2.54593209984528,1.6923082188722645,-0.0080141878291173,0.0831313352513766,0.917768060722658,1.0
450082,10.292,0.2488,0.01,21.205452979163283,0.0648288981700147,0.3318869310668902,0.6666093668961397,0.3998552633665738,1.416205454433846,-0.0035182223440909,0.0683647157617562,0.4933276514393984,1.0
460064,9.381,0.2416,0.001,20.723860139511658,0.0292088521052116,-1.4194368573844265,1.5729192589313576,-1.434646134232759,0.8071851880737893,-0.0282668440572986,-0.0051292687490439,1.0969755785075488,0.0
470110,10.57,0.3456,0.001,21.9088387863736,0.0879379966155537,-1.7931338595250428,1.8794970496078407,-2.7268333435366947,3.7116415377888856,0.0969118304073153,0.2807765761641405,5.976040939517495,1.0
490007,9.761,0.0547,0.001,17.79763502829498,0.0035166281765076,-0.8451557100827654,0.219875427219332,-0.051832206855204,0.1671180746145737,-0.0002746763540418,-0.0001485980475974,0.0341736800972289,0.0
500038,10.404,0.1072,0.001,19.063875127682383,0.0103410920374326,-0.7122223701307988,0.2553771174494937,-1.5531530893511694,0.212794050134023,-0.0010339311569662,0.0001539949905117,0.0473113189067532,1.0
500065,10.016,0.2854,0.001,21.61509169521635,0.1202757647141974,2.2247940547290064,1.7001805132282457,1.7843371437401685,1.1571496833812829,-0.0575395399663888,0.0532817956826948,1.1259267746464774,1.0
500511,9.633,0.3347,0.001,21.697811422338013,0.0249844378506963,-0.1802826420483306,1.1045390653537517,-1.6094575253076624,0.9907609241742402,-0.0165710372559754,-0.0070571023086569,0.9942969288787498,0.0
510113,8.598,0.2907,0.01,21.007692887607178,0.0371212497421065,1.834454731807609,1.1896445849170325,-1.1121338697839425,1.2966717625992428,-0.018383507499726,0.000616234152691,1.357362744412128,0.0
510266,11.806,0.4404,0.01,22.283209764151987,0.0269158062578758,1.324805558960353,1.7356534735551297,1.2559221176651998,1.2797305308307347,-0.0182562434909094,-0.0048727922107354,1.8790557495615896,1.0
510550,10.6566,0.2411,0.001,20.96850213430893,0.0176915988579436,0.2814714262517534,0.3814308716529434,0.0434423864319694,0.3741349014590691,-0.0011897305070913,0.0034461132413593,0.0800374093602705,1.0
510597,9.9066,0.4607,0.01,22.448487711789795,0.0334373116581195,-0.5173431847893719,1.6802724527604935,-1.831120904978541,1.5031906944770883,0.0001462711437543,0.017826596647128,2.0186778968005465,0.0
520041,10.672,0.545,0.001,23.07162190167171,0.1185647740964565,-0.3051304167304801,5.169628834729802,-0.6183449448736721,6.5036532240237,0.5242454651730631,0.6943459241301371,32.522684501580606,1.0
520071,10.641,0.4114,0.001,22.55520354143406,0.0398443481501455,-0.7102808462597847,1.9280819346506253,-0.8603611320060862,1.8798862620283543,-0.0355839856181769,-0.0120960858263951,3.111142240092664,1.0
530037,10.9792,0.2688,0.01,21.253636464709142,0.0389206190227399,-1.7953189776450464,0.898092958499346,-1.8527799009261603,0.8599445977838346,-0.0207784623981651,-0.0007621503813163,0.589739299856242,1.0
530086,10.475,0.0502,0.001,17.244321327027254,0.0127511031875973,-2.673277284870433,0.2729276981715559,-1.9662324450217088,0.1790848798573992,-0.0011923681952216,0.0004170394502053,0.0367890622977296,1.0
550137,10.086,0.4198,0.001,22.29947053208208,0.0455987477582763,-0.2366199730661172,1.6295040165549903,0.5793750245086845,1.622228860669889,-0.018918340955614,-0.0038369159634738,2.0615989366581595,1.0
560150,11.458,0.1998,0.001,20.959067107564223,0.0599243124929344,1.9953322249267968,2.97562623710877,2.849871635114304,2.735162488272747,-0.0749311076752997,-0.0114356045741238,7.578213916674809,1.0
570022,9.499,0.3018,0.001,21.443428218291796,0.0857511731918698,1.6216417571552502,1.6929268311912895,-0.9181916641172776,1.78843575662791,-0.0636769365703554,0.0896990765108555,1.2836186598491408,0.0
570056,10.819,0.2902,0.001,21.63734555500293,0.0385140935714312,-3.1454529659006374,1.4791259726703296,-0.4121277609224307,1.040008163270439,0.0087809469332035,0.0125556575718778,0.9608543892028358,1.0
580104,11.543,0.3092,0.01,21.84992950618528,0.0388255243386412,-0.1780320094000739,1.2589391753199046,2.0324680445954217,1.1074161663785551,0.0149945164046997,0.0322791012834215,0.7591838749650194,1.0
580270,9.851,0.2956,0.001,21.763541681001783,0.032279185327805,0.5806769277598557,0.8685032498438644,-0.0716674422872257,0.7842661091046179,-0.002529966972466,0.0132772111988211,0.376409620264271,0.0
590031,10.283,0.3782,0.001,22.19372375868791,0.043222029575419,1.5181157514102723,1.9337473498641955,1.869834106970864,2.593000816930745,-0.0091542311154114,0.0273358619491933,4.2292088625950095,1.0
380199,10.683,0.4604,0.01,22.481932112165424,0.0332325200225827,0.2243318663445409,2.39056319383616,-2.779356734790125,1.837604832102602,-0.0313160101723378,-0.0078555977449458,3.979926149636409,1.0
2001ah,11.141,0.0589134208858,0.0,17.39951515282487,0.011302298295374,2.401124599989351,0.5711825083397764,-0.1534247729550485,0.5763962414945236,-0.0011410714225386,0.0012823072587226,0.276197318320403,1.0
2001az,11.376,0.0405932441354,0.0,16.803616921909494,0.0238765827346053,0.3823536090872239,0.3341577249290717,-0.93555761260474,0.2730565493302778,-0.0011669002391573,0.0022421780562556,0.0735674612886095,1.0
2001en,11.133,0.015444220975,0.0,15.13818653318528,0.0202658552385224,-2.769715027228479,0.4295328738614978,0.3059797597098714,0.2131861773780071,-0.0073632531030172,-0.0032225969931464,0.0871330277560889,1.0
2001fe,10.277,0.0144914556295,0.0,14.563799437646631,0.0077972709812243,0.6208192619969762,0.1420312273637696,0.2623299432430677,0.092625738670904,-0.0004861726000102,-4.731279140172527e-05,0.0096964395233339,1.0
2001G,10.499,0.0170709602535,0.0,14.850432829374164,0.0341770008301711,1.190748955305258,0.7914022040807664,0.6033024062631254,0.4901119805453991,-0.0223796860027513,-0.0093556739539724,0.3495848575884742,1.0
2001V,5.0,0.0159647166729,0.0,14.399794684896568,0.0039496797294109,0.9288986233003476,0.1628206005613554,0.4161439914597199,0.1047110542764653,-0.0001122596781065,3.833688030500633e-05,0.0141507478834963,0.0
2002bf,10.741,0.0247441995889,0.0,16.359935539789028,0.0391540959742513,-2.4346549132429782,0.3446767595646633,2.079588113195513,0.2670034194622765,-0.0049363474072154,0.0067620924801213,0.0323707531922393,1.0
2002ck,10.976,0.0303127449006,0.0,16.21301530391291,0.0207414230123895,0.4463314343951185,0.2481104607324598,0.2482499705035211,0.1868301569922062,-0.0011034427169393,5.739487361797961e-05,0.0406836994270946,1.0
2002cr,9.81,0.0102454563603,0.0,14.156256895620404,0.0049265615642277,-0.5247995380555543,0.2719810501076789,1.2458535056356468,0.2203252063038024,-0.0008602307217765,-0.0007872718502006,0.0564901325955161,0.0
2002de,10.661,0.0282677393407,0.0,16.58464535444513,0.0080513846520387,-3.193375314669642,0.4946376879176952,-0.0637289691395,0.582574472822835,0.0004928264688656,0.0019034769363401,0.2723273752342111,1.0
2002dp,10.567,0.0104468800128,0.0,14.506923021966102,0.0093745930988468,-3.2235510089084287,0.6666520064015318,-0.0563099564989684,0.5783277989385921,-0.0037995722426723,-0.0022980392929441,0.3611852782142992,1.0
2002he,10.867,0.0248394012451,0.0,16.380524530974434,0.0054743063717331,-0.4616510309606008,0.2450253128919688,1.7525393685521065,0.1626399094910362,6.365368515329491e-05,0.0001501947095471,0.0303138294587526,1.0
2003ae,9.749,0.0337971225381,0.0,17.130615854006642,0.0323990338259992,-2.9340625475737148,0.6697144359195639,0.6704382206298065,0.3192135618086538,-0.0061930937471415,0.0010882137043912,0.1776047046700496,0.0
2003cq,11.217,0.0337450504303,0.0,17.03294613488093,0.0138141563601026,-0.1594204215049486,0.357212276639305,1.827249548597094,0.2170850425383337,-0.0029943841755372,0.0011851847369232,0.029533947315639,1.0
2003fa,10.552,0.0401637516916,0.0,16.500889630004856,0.0031155967728565,1.33989131706729,0.0976664768962732,-0.4613898403956404,0.0793028765860383,4.533948477747879e-05,0.000115060384122,0.0060967370335546,1.0
2003it,11.267,0.0241878125817,0.0,16.386954700760636,0.0178166278146817,-1.4302267719011077,0.7723391834536253,1.6420837691050998,0.593593926404352,-0.0099568478972617,-0.0046055800091389,0.4154790054694355,1.0
2004as,9.371,0.0321264415979,0.0,16.799650085672745,0.0091667216876101,-1.935012780915669,0.4490785436980866,-1.5224466038029631,0.4025550706504377,-0.0016207480454838,-0.0002227158687316,0.1622108591356309,0.0
2004ef,10.992,0.0297877304256,0.0,16.873322029055913,0.023998069952285,-2.1754183223211303,0.9321340011169192,1.3102316673690957,0.554703391140337,-0.01835047659232,-0.0079465209477356,0.4718680319101155,1.0
2005hf,11.182,0.0420519895852,0.0,17.458877990246457,0.0425494620871507,-1.6294115303808423,0.6939802641325075,1.128071545064558,0.3917639944278004,-0.0168877869200773,-0.0006464449795256,0.2162862940158178,1.0
2005hj,10.047,0.0559228286147,0.0,17.39883490700521,0.0288609750242803,0.5810466132411561,0.4426933060832397,-2.322992080471829,0.4827486351034125,0.0005408943258928,0.0073980829323581,0.1704169020310934,1.0
2005lz,11.301,0.0391672551632,0.0,17.603766466047716,0.0102363089219002,-2.096941840968657,0.3954760222231032,1.7618285466097985,0.4597372476535317,-0.0006258741102722,0.0016883520882646,0.140128255928623,1.0
2005ms,10.679,0.0258950144053,0.0,16.01035677184085,0.004121932324289,0.0739438744712278,0.1559704016622856,-0.52898373688038,0.1490100646955407,-5.806284648456736e-05,0.0001261754947338,0.0194252129864501,1.0
2005na,11.55,0.0268325824291,0.0,16.03467884994896,0.0182565481155632,-0.5266297618902335,0.230607081113655,0.2914408570003697,0.1708444321458709,-0.0014024185702431,0.0012907113065585,0.0252125466173729,1.0
2006ac,10.984,0.0239493455738,0.0,16.10059407075834,0.0042975408885832,-0.935679856338416,0.1690930270147229,1.3598289115832636,0.097290722488373,-0.0004194463792904,-8.552486396213461e-05,0.0131857299948561,1.0
2006ah,5.0,0.050973455,0.0,18.12263516227569,0.0756557974462581,0.4368676153175519,1.7694231751624834,1.021109199423774,1.1953289812135508,-0.0030054054382166,0.0318383955189056,1.8483910162271704,0.0
2006ak,11.204,0.0388988517225,0.0,17.25675732076622,0.0346789849404661,-1.05023305271629,0.4557466634037128,1.7172711070188742,0.3242728716620633,-0.0022709391631889,0.0060586158708199,0.0985927589937821,1.0
2006al,10.223,0.069045935,0.0,18.45016483475213,0.0516280879884506,-1.947163014043206,0.8677825632258921,-0.5475307702070493,0.7229555030033449,-0.0272758284994901,-0.0079757862701534,0.5055618802053161,1.0
2006ax,5.0,0.0177266895771,0.0,14.975922096751326,0.0022923712044724,-0.0855903549184063,0.1045081852820946,-0.4429310473827881,0.0729330920243936,-3.2746649114402475e-05,-1.3726997609164682e-06,0.0064586323906661,0.0
2006bq,10.925,0.0214557219297,0.0,16.13481232697678,0.0102421357488683,-1.3027786900147402,0.1508494698995211,1.5337192983470436,0.1058457603363136,-0.0005410183334808,0.0003344481611244,0.0112428705414712,1.0
2006cj,10.921,0.06839191,0.0,17.93891161974557,0.0426682954426378,0.1046340411747426,0.7877666999137711,-2.618310506382455,1.3218196932144737,0.0151503795713327,0.0429281983112377,0.9499761883665404,1.0
2006cp,10.183,0.0233412664384,0.0,15.79036680551238,0.0073871729123185,-2.575566500101381,0.2918683201444687,-2.7036533708689223,0.3824952842723842,-0.0004072546204275,0.0002177487191028,0.0980855112488653,1.0
2006cq,11.178,0.0492143444717,0.0,17.450294318308185,0.0591712953054502,0.0864627693620453,0.9477118635577644,0.2032407315668989,1.943559133633295,0.0407490305991132,0.106383291109244,1.708291439140562,1.0
2006en,11.068,0.0308004785329,0.0,16.60823008350743,0.0258221589339173,-1.3095060532205287,0.2899311264322647,-0.0320188670057673,0.2717846597601225,0.0032843766878295,0.0053033585595467,0.0675298628559797,1.0
2006gr,11.005,0.0334425754845,0.0,16.776157208108955,0.0040626744046841,-1.8612728860540024,0.1804098818487444,-0.7526523102260767,0.2085303314557086,4.606715318519283e-05,0.0003239897804693,0.0334263809025057,1.0
2006is,5.0,0.0315313190222,0.0,15.916473452012308,0.019241992476937,2.3454857903870194,0.4717704205419708,-0.696031302770831,0.2375898904368141,0.0023979216188725,0.0023541939352387,0.1037094385527449,0.0
2006mp,9.5,0.0227990057319,0.0,15.84984616609849,0.0056446028271304,-0.0746049202670115,0.2673424797100484,0.1883124124632247,0.3121047739577007,4.1881653470727705e-05,0.000622017609304,0.0756359527556284,0.0
2006oa,9.156,0.0588447116315,0.0,17.626268755747702,0.0265793852152524,0.5714416892218049,0.312546039830827,-1.22811681816267,0.6474117634232657,0.00222673212974,0.0150000487354907,0.1351990013293664,0.0
2006on,10.292,0.068843085,0.0,18.21834347843411,0.0414965544730093,-0.1990734764034658,0.9638945608733844,0.088938383361281,1.1811130327777373,-0.0001654690964138,0.0331079749488443,0.7884352066909969,1.0
2006sr,10.757,0.0229789093137,0.0,16.123710084765044,0.0080269311130875,-2.0309420592595924,0.3528697794212129,0.0971408769649002,0.2566047533488572,-0.0015548460083475,-0.0005488514845182,0.0819447385279253,1.0
2006td,9.343,0.015038295649,0.0,15.660507863964936,0.0113282466439468,-1.8471881947935085,0.1964353636216974,1.710349724135046,0.1408447486622888,-0.0012889165479367,0.0002449983462782,0.0175929498068529,0.0
2006te,10.576,0.0320968218148,0.0,16.49991727881792,0.0174357656747898,-0.756419432866163,0.2594148518706808,-0.4750754174598744,0.2053593438197204,-0.0015119311178446,0.000937147559287,0.0382037314770902,1.0
2007ae,11.047,0.0641554668546,0.0,17.63423561042928,0.0261671438314443,-1.0921511123249488,0.6644833579002491,-2.438710440639046,0.5813526106287553,-0.0117214066406098,-0.0055551783599966,0.3465511031266802,1.0
2007co,10.366,0.0265620201826,0.0,16.36112506573992,0.0035837311883211,-1.4352783293104832,0.125863096043507,0.6413307795970213,0.104139988804185,-0.0001699022339165,4.323065790383839e-05,0.0104037445313958,1.0
2007cq,10.085,0.0251003727317,0.0,15.76842253308796,0.005603998101824,0.1088847091672463,0.1580631285852542,0.7351319824884208,0.187526896544324,3.9173767471254265e-06,0.000559826172564,0.0229167450877201,1.0
2007F,10.084,0.0241917762905,0.0,15.752021388834784,0.0022625661521036,0.2654582393497265,0.1026212362078552,-0.3226206486354031,0.0826599087602638,-5.123841049879457e-05,3.805310591875826e-07,0.0071772975061066,1.0
2007O,10.988,0.0365868210793,0.0,16.703456591673156,0.019649137533278,0.1618482260253006,0.2575138246391218,0.4978876661277857,0.1536436345424943,-0.0027951461593866,0.0006556383621811,0.0233980049889984,1.0
2008af,11.383,0.0341075770557,0.0,16.85133186833304,0.0287990319462613,-0.3393747886704625,0.3828833094193684,1.5247713962354306,0.3197905062558297,-0.0010005994335463,0.0046615081150544,0.0946893871341038,1.0
2008bf,11.166,0.0245305094868,0.0,15.600964451964227,0.0044269296902488,0.1895564132431047,0.16864431762979,0.0374181953431324,0.109534104900018,-0.000356778048089,-9.208477642313304e-05,0.0152528546088541,1.0
2007A,10.832,0.0159502848983,0.0,15.448725787788874,0.0099954282392608,-1.378176908728418,0.3295418299507489,-0.2630575769834641,0.2654288523537166,-0.0012548420178252,0.0003366799107281,0.064864674114636,1.0
2007aj,7.014,0.0315553285182,0.0,16.606752243978487,0.0197762061323852,-0.2394094236119714,0.3288168698157291,0.3354493491974099,0.2304165888105482,0.0018300888921654,0.0024683409710583,0.0664191170536457,0.0
2007cc,10.644,0.0300236251205,0.0,15.798295346453026,0.0214914656523702,-2.3469598602695805,0.9437672090003482,-1.6669924251419643,0.4946132955032592,0.0007015633696962,0.0026504631690859,0.4440617524347187,1.0
2007hu,11.689,0.035403238,0.0,17.337205483733058,0.1295293333921332,-2.033228967331924,1.7658835319610635,1.6100348657701815,1.1314262418113157,-0.0382443440936502,0.037558773687839,1.6889584041551493,1.0
2007is,10.735,0.0296811852604,0.0,16.29694602967261,0.0360720985059493,0.3846738826964697,0.5903464929643307,1.0766506217680287,0.3756137287647114,-0.0163229509793446,-0.0040709599775518,0.1726020299684617,1.0
2007kh,8.727,0.0494341179729,0.0,17.43698696629318,0.0639761216779756,1.350524090330914,0.9310146330498236,0.7536125118217074,0.8506853415790409,-0.0361788519150982,-0.015231459315612,0.6845172656154168,0.0
2007kk,11.33,0.0411875732243,0.0,16.710856858504147,0.0090298434517976,1.4324778377616214,0.2674939225445165,0.4904832822539701,0.2483339630639661,-0.0006085553481118,0.0004557580608409,0.0555989190609184,1.0
2007nq,11.906,0.0424275435507,0.0,17.43852575724255,0.0300014978918212,-1.2599085988835428,0.4851609901136218,0.8257562455932282,0.3560718880571634,-0.0047302655885059,0.0029828581795444,0.1287315352849187,1.0
2007ob,10.464,0.0326566584408,0.0,16.803458201405817,0.0522363522555488,-3.387904272390726,0.8557428780618982,0.0212025426107117,0.4943941633420093,-0.0102977128601603,0.0059743975193232,0.3484978842704865,1.0
2007su,9.126,0.0266206469387,0.0,16.729014161855787,0.0480822955695099,-1.1023895764748066,0.547801864201324,2.342047395214476,0.5384434654646267,-0.0076429911411101,0.0145267977916119,0.1633836641109272,0.0
2008C,10.93,0.0170783828944,0.0,15.452190770006492,0.0290305071743553,-0.4904707414139867,0.3322315619016899,1.7058186241117237,0.1843541554692329,-0.0061669707445649,0.0018898631828116,0.025444576536579,1.0
2008Y,10.93,0.070289363,0.0,18.491014933696192,0.0492222642802174,-3.3958791138788187,1.1149692627363512,-0.0878603019921629,0.8907081915442565,-0.0333925830632487,-0.0010948000054216,0.7451194374209165,1.0
2008ac,9.84,0.0535120628774,0.0,17.663917906544107,0.1032885972065095,-0.5795170794735609,0.866987343112299,-0.3493359914599295,0.9792656318523624,-0.01890327461455,0.0610874821596295,0.4378756394276219,0.0
2008ar,10.408,0.0273902639747,0.0,16.14160249198148,0.0048319451152087,0.5240923987185742,0.2920451725759895,0.613395719798017,0.307571813044345,-0.000233787764799,0.0001189790063908,0.083746681460862,1.0
2008by,8.568,0.0458415560424,0.0,16.956666781848206,0.059314078096319,1.846949549255677,1.0508746835848457,-0.5925740179526652,0.6932178945825055,-0.0350490718865723,-0.0115584769324525,0.679681946535723,0.0
2008bz,11.031,0.0614346414804,0.0,17.898500702407244,0.0580692671840874,-0.6650177793670361,1.0366936850100648,0.3349378917361444,1.0607355685363424,-0.0236008378236031,0.0024052006694153,0.9150816455119009,1.0
2008cf,5.0,0.0469273999333,0.0,16.83165606226636,0.0192169058663059,1.1855536544042071,0.5249561725425599,-1.2590966986125036,0.613142753490065,0.0014160853864311,0.0059238425268724,0.2903430335509841,0.0
2008ds,10.316,0.0199417900294,0.0,15.108451821902706,0.0174708502932986,-0.2810529008691177,0.5307873611935933,-1.4758079680196905,0.2319016735285202,-0.0062669277063805,-0.0015133249030792,0.1096392048547773,1.0
2008fr,8.896,0.0395896881819,0.0,16.711841105005256,0.0169702689082232,0.0081879239461134,0.3981810914194606,-0.8863340717895949,0.2761025601043944,-0.0044555932922721,-0.001910003721553,0.0995058627661209,0.0
2008gb,10.268,0.0364040955901,0.0,16.877860113056133,0.0285162798575189,-0.4531185319327965,0.6306254420117664,-0.336558942602601,0.382683454079801,-0.0133213289194532,-0.0029826367310862,0.1900613018077218,1.0
2008gl,11.125,0.0329675003886,0.0,16.83045634211092,0.0065596669216852,-0.9481418540894184,0.2693065077261121,1.649528460576092,0.2693342643774681,-0.0003118747579041,0.0004462453189532,0.058744930207128,1.0
2009D,10.285,0.0246628429741,0.0,15.60595512476866,0.0156920926796959,0.9057325717084614,0.2050847843146348,0.37282024173228,0.1465694548438086,-0.0014394510710717,0.0007892958869339,0.0172544363854069,1.0
2009ad,11.016,0.0283352248371,0.0,16.04424711232698,0.0053848142066078,0.128433667169538,0.1901541142455971,-0.237988344822598,0.1457068368792233,-0.0002397638158973,9.731636239680374e-05,0.0226317213804348,1.0
2009an,10.953,0.00930773187429,0.0,14.504611861818551,0.0052181292152021,-2.059536997380889,0.212861151863829,1.148521376317977,0.113000929261301,-0.0002318058909538,2.7237347279067025e-05,0.0207383113318672,1.0
2009ds,11.088,0.0205038152635,0.0,15.373960946122,0.0132042329950957,-0.6756311466159881,0.3968142106818886,-1.0115066895558678,0.3034175092393878,-0.0029420458461411,-0.001083773617532,0.1051267180825945,1.0
2008050,5.0,0.0470199026167,0.0,17.01520022060606,0.0229681722407281,-2.8064657746965054,0.6741427943534388,-1.9694328418364608,0.4050124173146694,-0.0090810328443077,0.0005188772731462,0.1837625839619085,0.0
2008051,5.0,0.0390846207738,0.0,16.591479363982323,0.0147644797880898,-0.803275957761395,0.3406900787378562,-1.3010586839650178,0.2004010341261035,-0.0030375582464851,-0.0011823258579102,0.0611204368778866,0.0
2009kk,10.249,0.0124309100211,0.0,14.769727598502216,0.0162719114725084,-1.7897120671299935,0.4097924528336877,0.2123251489937823,0.2502861164304066,-0.0047002550935927,-0.0021792909323204,0.0959988309626923,1.0
2009kq,10.186,0.0124703012407,0.0,14.408555140596594,0.0087295599354504,-0.3944037543740165,0.3697760886111386,0.1374213859896401,0.2183342758811144,-0.0024909321636512,-0.0011817101075115,0.0737283671426408,1.0
2009na,10.568,0.0221200753003,0.0,15.719565587649004,0.0071564335586825,-0.5319139149743204,0.2676135179917212,0.4269118753792202,0.1575677806660609,-0.0013784429492853,-0.0006368559322536,0.0363345773839539,1.0
2009nq,10.667,0.0152608081698,0.0,15.126285470730462,0.0744938490461425,-0.1892973263783442,2.3387065640936395,0.963648808936409,1.5246661335456215,-0.1553010267413499,-0.0801921871321207,3.3371156450138244,1.0
2010H,11.084,0.0162116121501,0.0,15.212899607076872,0.0591882071098371,-2.528162685698141,0.8378341170624294,0.2382529652771812,0.5853033902892395,-0.0028034432252686,-0.0027095944238517,0.4682855142809452,1.0
2010dt,10.874,0.0529409609735,0.0,17.561820423057263,0.0111778590157454,0.3671739264661412,0.9953785524478824,-0.0359858668348893,0.6006390381323676,-0.0005776313528605,8.733413747125126e-05,0.5472932520139764,1.0
PTF10bjs,5.0,0.03052168,0.0,15.954467424639226,0.0134579850304799,-0.0863059421456374,0.2899049820593902,-1.233374405682485,0.2380396641639864,-0.0018238374850087,0.0009308843257269,0.0417251948002952,0.0
2004eo,10.982,0.0145681118593,0.0,15.059760400579362,0.0014777294966287,-1.6125751474605825,0.067338939317097,1.2762777749987098,0.0450124313842509,-2.6915853786812875e-05,-1.9279953184008987e-05,0.0026067734091069,1.0
